game_id,game_date,team_abbreviation_home,team_abbreviation_away,wl_home
28500464,1986-01-19,MIL,GOS,W
28500460,1986-01-19,POR,SAN,L
28500468,1986-01-20,ATL,MIL,W
28500469,1986-01-20,IND,DET,W
28500466,1986-01-20,CLE,PHX,W
28500467,1986-01-20,CHI,LAL,L
28500465,1986-01-20,PHL,NYK,W
28500471,1986-01-21,SEA,HOU,L
28500474,1986-01-21,NYK,GOS,W
28500472,1986-01-21,UTH,DEN,W
28500470,1986-01-21,SAN,LAC,L
28500473,1986-01-21,SAC,DAL,W
28500475,1986-01-22,DAL,LAC,L
28500476,1986-01-22,ATL,GOS,W
28500478,1986-01-22,CLE,DET,L
28500477,1986-01-22,PHL,PHX,W
28500479,1986-01-22,DEN,NJN,W
28500480,1986-01-22,BOS,LAL,W
28500483,1986-01-23,POR,SEA,W
28500482,1986-01-23,UTH,NJN,L
28500481,1986-01-23,HOU,SAC,W
28500484,1986-01-23,WAS,PHX,W
28500487,1986-01-24,DAL,DET,L
28500489,1986-01-24,LAC,LAL,W
28500485,1986-01-24,ATL,NYK,W
28500486,1986-01-24,BOS,GOS,W
28500488,1986-01-24,IND,MIL,L
28500490,1986-01-24,DEN,SAN,L
28500491,1986-01-24,CLE,PHL,L
28500493,1986-01-25,UTH,LAC,W
28500498,1986-01-25,SAC,POR,L
28500496,1986-01-25,HOU,DET,W
28500494,1986-01-25,CHI,PHX,W
28500500,1986-01-25,SAN,DAL,L
28500495,1986-01-25,SEA,NJN,W
28500497,1986-01-25,LAL,DEN,L
28500492,1986-01-25,NYK,MIL,L
28500499,1986-01-25,IND,GOS,W
28500501,1986-01-25,WAS,ATL,W
28500503,1986-01-26,POR,SAC,L
28500502,1986-01-26,BOS,PHL,W
28500506,1986-01-27,LAC,NJN,W
28500508,1986-01-27,UTH,MIL,L
28500505,1986-01-27,DEN,CLE,W
28500504,1986-01-27,SAN,DET,L
28500507,1986-01-27,DAL,CHI,W
28500513,1986-01-28,LAL,MIL,W
28500512,1986-01-28,SAC,DEN,W
28500515,1986-01-28,GOS,NJN,L
28500510,1986-01-28,NYK,CHI,W
28500516,1986-01-28,SEA,PHL,L
28500514,1986-01-28,HOU,CLE,W
28500511,1986-01-28,ATL,IND,W
28500509,1986-01-28,PHX,POR,W
28500518,1986-01-29,UTH,PHL,W
28500517,1986-01-29,DET,ATL,W
28500521,1986-01-29,IND,WAS,W
28500519,1986-01-29,LAC,PHX,L
28500520,1986-01-29,DAL,SAN,W
28500526,1986-01-30,SAN,CLE,W
28500522,1986-01-30,GOS,MIL,L
28500524,1986-01-30,NJN,SEA,L
28500525,1986-01-30,CHI,BOS,L
28500527,1986-01-30,POR,LAL,L
28500528,1986-01-30,DEN,NYK,W
28500523,1986-01-30,SAC,HOU,L
28500531,1986-01-31,LAL,PHL,W
28500535,1986-01-31,ATL,DET,W
28500533,1986-01-31,PHX,NYK,L
28500530,1986-01-31,IND,SEA,W
28500529,1986-01-31,WAS,BOS,L
28500532,1986-01-31,UTH,SAC,W
28500534,1986-01-31,DAL,CLE,W
28500541,1986-02-01,POR,LAC,W
28500542,1986-02-01,GOS,PHL,W
28500540,1986-02-01,DET,WAS,W
28500537,1986-02-01,CHI,HOU,W
28500536,1986-02-01,DEN,MIL,W
28500538,1986-02-01,NJN,ATL,W
28500539,1986-02-01,SAN,PHX,L
28500546,1986-02-02,DAL,UTH,W
28500545,1986-02-02,BOS,SEA,W
28500543,1986-02-02,IND,CHI,W
28500544,1986-02-02,LAL,NYK,L
28500549,1986-02-03,HOU,DEN,W
28500548,1986-02-03,SAC,NYK,W
28500547,1986-02-03,UTH,SAN,L
28500554,1986-02-04,CLE,ATL,L
28500555,1986-02-04,CHI,DET,L
28500557,1986-02-04,IND,NJN,W
28500556,1986-02-04,MIL,BOS,L
28500553,1986-02-04,SAN,SEA,W
28500552,1986-02-04,DEN,POR,W
28500550,1986-02-04,PHX,GOS,W
28500551,1986-02-04,LAL,DAL,W
28500559,1986-02-05,BOS,WAS,W
28500558,1986-02-05,PHL,NJN,W
28500567,1986-02-06,POR,DAL,L
28500563,1986-02-06,CLE,PHL,L
28500569,1986-02-06,SAN,DEN,L
28500566,1986-02-06,PHX,LAC,W
28500565,1986-02-06,SAC,SEA,W
28500564,1986-02-06,WAS,DET,L
28500562,1986-02-06,MIL,CHI,W
28500560,1986-02-06,HOU,LAL,L
28500561,1986-02-06,UTH,NYK,W
28500568,1986-02-06,IND,ATL,L
28500573,1986-02-11,LAC,PHX,W
28500575,1986-02-11,HOU,ATL,W
28500576,1986-02-11,SAN,DAL,L
28500571,1986-02-11,SEA,UTH,W
28500570,1986-02-11,NJN,DET,W
28500577,1986-02-11,GOS,LAL,W
28500572,1986-02-11,POR,WAS,L
28500574,1986-02-11,CLE,IND,W
28500578,1986-02-11,SAC,BOS,W
28500582,1986-02-12,PHL,CHI,W
28500583,1986-02-12,IND,MIL,L
28500579,1986-02-12,PHX,LAL,L
28500580,1986-02-12,DET,NYK,W
28500581,1986-02-12,DAL,DEN,W
28500591,1986-02-13,NYK,PHL,L
28500590,1986-02-13,SEA,BOS,L
28500589,1986-02-13,SAN,HOU,W
28500586,1986-02-13,CLE,NJN,W
28500587,1986-02-13,MIL,UTH,W
28500585,1986-02-13,GOS,WAS,W
28500584,1986-02-13,SAC,ATL,L
28500588,1986-02-13,LAC,POR,W
28500593,1986-02-14,PHX,DEN,W
28500592,1986-02-14,LAL,ATL,W
28500595,1986-02-14,DET,DAL,W
28500594,1986-02-14,CHI,IND,L
28500596,1986-02-14,POR,BOS,L
28500602,1986-02-15,MIL,NJN,W
28500599,1986-02-15,IND,CLE,W
28500598,1986-02-15,LAC,HOU,W
28500597,1986-02-15,NYK,UTH,L
28500600,1986-02-15,DEN,GOS,W
28500601,1986-02-15,DET,PHL,W
28500603,1986-02-15,SEA,WAS,W
28500606,1986-02-16,LAL,BOS,L
28500604,1986-02-16,CHI,DAL,L
28500605,1986-02-16,POR,ATL,L
28500607,1986-02-16,SAN,SAC,W
28500609,1986-02-17,GOS,HOU,L
28500608,1986-02-17,PHX,BOS,W
28500612,1986-02-17,SEA,ATL,W
28500616,1986-02-17,LAC,WAS,L
28500613,1986-02-17,PHL,MIL,L
28500611,1986-02-17,IND,CHI,W
28500614,1986-02-17,NJN,DAL,L
28500610,1986-02-17,DET,UTH,W
28500615,1986-02-17,CLE,NYK,W
28500619,1986-02-18,SAN,PHX,W
28500618,1986-02-18,SAC,HOU,W
28500620,1986-02-18,NYK,CLE,L
28500617,1986-02-18,DEN,WAS,W
28500627,1986-02-19,DAL,MIL,L
28500621,1986-02-19,UTH,ATL,W
28500624,1986-02-19,NJN,CHI,L
28500626,1986-02-19,IND,LAL,L
28500622,1986-02-19,DET,SEA,W
28500623,1986-02-19,PHL,POR,W
28500625,1986-02-19,GOS,BOS,L
28500628,1986-02-20,CLE,DET,L
28500629,1986-02-20,HOU,MIL,L
28500630,1986-02-20,SAC,SAN,W
28500631,1986-02-20,DEN,BOS,W
28500634,1986-02-21,PHX,SAC,L
28500636,1986-02-21,NJN,LAL,W
28500638,1986-02-21,ATL,IND,W
28500632,1986-02-21,CHI,POR,W
28500639,1986-02-21,PHL,WAS,W
28500635,1986-02-21,NYK,SEA,W
28500637,1986-02-21,DAL,HOU,L
28500633,1986-02-21,LAC,GOS,L
28500640,1986-02-22,CHI,SEA,W
28500641,1986-02-22,CLE,WAS,L
28500646,1986-02-22,UTH,PHX,W
28500642,1986-02-22,DEN,DAL,W
28500643,1986-02-22,SAN,MIL,L
28500644,1986-02-22,ATL,NJN,W
28500645,1986-02-22,DET,POR,W
28500650,1986-02-23,SAC,GOS,W
28500648,1986-02-23,PHL,LAL,L
28500647,1986-02-23,BOS,IND,W
28500649,1986-02-23,NYK,LAC,L
28500652,1986-02-24,POR,DEN,L
28500653,1986-02-24,WAS,NJN,W
28500654,1986-02-24,ATL,LAL,W
28500656,1986-02-24,CLE,SAN,W
28500651,1986-02-24,DET,CHI,W
28500655,1986-02-24,HOU,DAL,W
28500664,1986-02-25,SEA,SAC,L
28500663,1986-02-25,UTH,HOU,W
28500658,1986-02-25,MIL,LAC,W
28500657,1986-02-25,CHI,PHL,L
28500660,1986-02-25,NYK,BOS,L
28500661,1986-02-25,DEN,PHX,W
28500659,1986-02-25,NJN,GOS,L
28500662,1986-02-25,IND,WAS,W
28500666,1986-02-26,DET,LAC,W
28500667,1986-02-26,BOS,SAN,W
28500668,1986-02-26,DAL,LAL,L
28500665,1986-02-26,PHX,POR,W
28500669,1986-02-26,ATL,CLE,W
28500672,1986-02-27,UTH,IND,W
28500671,1986-02-27,WAS,GOS,W
28500670,1986-02-27,SEA,POR,W
28500673,1986-02-27,HOU,DEN,W
28500681,1986-02-28,CHI,CLE,W
28500676,1986-02-28,DAL,PHL,L
28500682,1986-02-28,MIL,WAS,W
28500680,1986-02-28,LAL,PHX,W
28500679,1986-02-28,SAC,IND,W
28500675,1986-02-28,BOS,LAC,W
28500674,1986-02-28,DET,ATL,W
28500678,1986-02-28,NJN,SAN,W
28500683,1986-03-01,ATL,SAN,W
28500687,1986-03-01,NYK,NJN,L
28500685,1986-03-01,UTH,SAC,W
28500686,1986-03-01,POR,HOU,W
28500684,1986-03-01,DEN,PHL,L
28500688,1986-03-01,PHX,LAL,W
28500689,1986-03-01,DAL,GOS,W
28500692,1986-03-02,BOS,DET,W
28500691,1986-03-02,WAS,MIL,W
28500693,1986-03-02,LAC,IND,L
28500694,1986-03-03,LAL,GOS,W
28500696,1986-03-03,MIL,NYK,W
28500695,1986-03-03,SEA,HOU,W
28500697,1986-03-03,PHX,DAL,L
28500703,1986-03-04,LAC,CLE,W
28500690,1986-03-04,DET,NJN,W
28500699,1986-03-04,SAC,UTH,W
28500700,1986-03-04,NYK,WAS,W
28500705,1986-03-04,ATL,PHL,W
28500702,1986-03-04,GOS,SAN,W
28500701,1986-03-04,DEN,HOU,W
28500698,1986-03-04,CHI,BOS,L
28500704,1986-03-04,POR,IND,W
28500709,1986-03-05,PHX,CLE,L
28500708,1986-03-05,NJN,MIL,L
28500707,1986-03-05,SEA,IND,L
28500710,1986-03-05,PHL,ATL,L
28500706,1986-03-05,BOS,CHI,W
28500711,1986-03-05,LAL,UTH,W
28500715,1986-03-06,WAS,NYK,W
28500712,1986-03-06,LAC,DAL,L
28500714,1986-03-06,HOU,SAC,W
28500713,1986-03-06,GOS,LAL,L
28500717,1986-03-07,CHI,ATL,L
28500723,1986-03-07,DEN,IND,W
28500721,1986-03-07,BOS,NYK,W
28500724,1986-03-07,POR,DAL,W
28500718,1986-03-07,NJN,DET,L
28500719,1986-03-07,PHX,UTH,L
28500722,1986-03-07,SEA,CLE,W
28500716,1986-03-07,SAN,LAC,W
28500720,1986-03-07,MIL,PHL,W
28500725,1986-03-08,POR,UTH,W
28500730,1986-03-08,LAL,SAC,W
28500726,1986-03-08,HOU,SAN,W
28500727,1986-03-08,ATL,MIL,W
28500729,1986-03-08,GOS,CLE,W
28500728,1986-03-08,WAS,BOS,W
28500736,1986-03-09,CHI,NYK,W
28500734,1986-03-09,LAC,DEN,L
28500733,1986-03-09,SEA,LAL,L
28500735,1986-03-09,NJN,PHX,W
28500731,1986-03-09,SAC,DAL,L
28500732,1986-03-09,PHL,IND,W
28500739,1986-03-10,DAL,BOS,W
28500740,1986-03-10,DET,PHX,L
28500738,1986-03-10,GOS,SEA,L
28500742,1986-03-11,IND,PHL,L
28500746,1986-03-11,SAC,SAN,W
28500741,1986-03-11,NYK,CLE,L
28500743,1986-03-11,LAL,LAC,W
28500745,1986-03-11,HOU,BOS,L
28500747,1986-03-11,CHI,NJN,W
28500744,1986-03-11,ATL,DEN,W
28500753,1986-03-12,PHL,NYK,W
28500748,1986-03-12,MIL,PHX,L
28500754,1986-03-12,DAL,SAC,L
28500751,1986-03-12,LAC,SEA,W
28500755,1986-03-12,NJN,ATL,L
28500752,1986-03-12,DET,IND,W
28500749,1986-03-12,UTH,GOS,L
28500750,1986-03-12,CLE,WAS,L
28500758,1986-03-13,CHI,DEN,W
28500759,1986-03-13,SAN,BOS,L
28500757,1986-03-13,LAL,SEA,W
28500756,1986-03-13,HOU,POR,W
28500767,1986-03-14,DAL,POR,W
28500763,1986-03-14,LAC,SAC,W
28500761,1986-03-14,UTH,SAN,W
28500766,1986-03-14,DET,NYK,W
28500760,1986-03-14,ATL,BOS,L
28500764,1986-03-14,WAS,DEN,L
28500762,1986-03-14,MIL,IND,L
28500765,1986-03-14,PHL,CLE,W
28500773,1986-03-15,CLE,NJN,L
28500772,1986-03-15,DAL,UTH,W
28500771,1986-03-15,IND,WAS,W
28500768,1986-03-15,CHI,MIL,L
28500770,1986-03-15,NYK,ATL,L
28500769,1986-03-15,HOU,LAC,W
28500774,1986-03-16,GOS,PHX,W
28500778,1986-03-16,LAL,HOU,W
28500777,1986-03-16,BOS,PHL,W
28500776,1986-03-16,POR,DET,W
28500775,1986-03-16,DEN,SAC,W
28500779,1986-03-16,SEA,SAN,W
28500781,1986-03-17,WAS,NJN,L
28500783,1986-03-17,ATL,CHI,W
28500780,1986-03-17,CLE,PHL,L
28500782,1986-03-17,UTH,DET,W
28500784,1986-03-17,IND,NYK,W
28500792,1986-03-18,NJN,NYK,L
28500793,1986-03-18,LAL,POR,W
28500791,1986-03-18,MIL,WAS,W
28500790,1986-03-18,SAC,DEN,W
28500786,1986-03-18,GOS,LAC,W
28500785,1986-03-18,SEA,UTH,L
28500789,1986-03-18,DAL,SAN,W
28500788,1986-03-18,BOS,CLE,W
28500787,1986-03-18,HOU,PHX,W
28500797,1986-03-19,SAN,ATL,W
28500798,1986-03-19,PHX,SAC,W
28500799,1986-03-19,BOS,IND,W
28500794,1986-03-19,LAC,LAL,W
28500796,1986-03-19,PHL,CHI,W
28500795,1986-03-19,DEN,DET,W
28500800,1986-03-20,UTH,DAL,L
28500802,1986-03-20,MIL,HOU,W
28500801,1986-03-20,CLE,NYK,L
28500803,1986-03-20,SEA,GOS,W
28500807,1986-03-21,SAN,LAL,L
28500808,1986-03-21,POR,SEA,W
28500806,1986-03-21,PHX,DET,W
28500805,1986-03-21,DAL,ATL,L
28500810,1986-03-21,PHL,WAS,W
28500804,1986-03-21,BOS,CHI,W
28500809,1986-03-21,DEN,LAC,W
28500816,1986-03-22,LAC,DET,L
28500817,1986-03-22,MIL,ATL,W
28500812,1986-03-22,SAC,LAL,L
28500814,1986-03-22,WAS,IND,W
28500815,1986-03-22,CLE,CHI,W
28500818,1986-03-22,NYK,HOU,L
28500813,1986-03-22,PHL,NJN,W
28500811,1986-03-22,UTH,PHX,W
28500819,1986-03-23,POR,SAC,W
28500820,1986-03-23,SAN,SEA,L
28500821,1986-03-23,GOS,DEN,W
28500824,1986-03-24,WAS,PHL,W
28500822,1986-03-24,BOS,HOU,W
28500823,1986-03-24,LAL,SAN,W
28500826,1986-03-24,UTH,SEA,W
28500825,1986-03-24,IND,DAL,L
28500830,1986-03-25,DEN,LAL,L
28500828,1986-03-25,CHI,NYK,W
28500831,1986-03-25,SAC,POR,W
28500829,1986-03-25,GOS,DET,W
28500827,1986-03-25,MIL,NJN,W
28500832,1986-03-25,CLE,ATL,L
28500835,1986-03-26,UTH,DEN,W
28500834,1986-03-26,LAC,SAN,L
28500836,1986-03-26,BOS,MIL,W
28500833,1986-03-26,IND,HOU,L
28500839,1986-03-26,PHL,ATL,W
28500837,1986-03-26,WAS,DAL,W
28500838,1986-03-26,PHX,SEA,W
28500840,1986-03-26,NJN,CLE,L
28500842,1986-03-27,SEA,SAC,L
28500841,1986-03-27,NYK,DAL,L
28500843,1986-03-27,GOS,SAN,W
28500844,1986-03-28,PHL,MIL,L
28500846,1986-03-28,NJN,CHI,W
28500677,1986-03-28,IND,ATL,L
28500845,1986-03-28,BOS,WAS,W
28500848,1986-03-28,DET,HOU,W
28500847,1986-03-28,PHX,LAC,L
28500849,1986-03-28,DEN,UTH,W
28500855,1986-03-29,ATL,CLE,L
28500852,1986-03-29,GOS,POR,W
28500857,1986-03-29,MIL,DET,W
28500851,1986-03-29,SEA,LAL,W
28500856,1986-03-29,WAS,HOU,L
28500853,1986-03-29,SAN,UTH,L
28500854,1986-03-29,NYK,CHI,L
28500850,1986-03-29,SAC,LAC,L
28500860,1986-03-30,LAL,GOS,W
28500858,1986-03-30,BOS,NJN,W
28500859,1986-03-30,SEA,PHX,W
28500861,1986-03-30,PHL,DAL,W
28500866,1986-04-01,ATL,WAS,W
28500867,1986-04-01,HOU,GOS,W
28500871,1986-04-01,NYK,NJN,L
28500863,1986-04-01,DET,IND,W
28500865,1986-04-01,SAN,SAC,L
28500870,1986-04-01,UTH,LAC,L
28500868,1986-04-01,POR,DEN,W
28500872,1986-04-01,CLE,BOS,L
28500869,1986-04-01,LAL,SEA,W
28500862,1986-04-01,MIL,CHI,W
28500864,1986-04-01,DAL,PHX,W
28500873,1986-04-02,PHL,NYK,W
28500877,1986-04-02,SEA,POR,L
28500876,1986-04-02,LAC,UTH,W
28500875,1986-04-02,BOS,DET,W
28500874,1986-04-02,PHX,GOS,W
28500879,1986-04-03,LAL,SAC,W
28500883,1986-04-03,MIL,CLE,W
28500882,1986-04-03,NJN,WAS,L
28500881,1986-04-03,IND,CHI,L
28500878,1986-04-03,SAN,HOU,L
28500880,1986-04-03,DAL,DEN,W
28500888,1986-04-04,BOS,NYK,W
28500885,1986-04-04,PHX,HOU,L
28500884,1986-04-04,WAS,ATL,W
28500887,1986-04-04,DET,MIL,L
28500886,1986-04-04,PHL,CLE,W
28500890,1986-04-05,NJN,NYK,W
28500893,1986-04-05,SAC,PHX,W
28500895,1986-04-05,LAC,GOS,L
28500894,1986-04-05,DAL,SEA,L
28500891,1986-04-05,CHI,ATL,W
28500892,1986-04-05,UTH,POR,W
28500889,1986-04-05,IND,DET,L
28500897,1986-04-06,WAS,CLE,W
28500896,1986-04-06,PHL,BOS,W
28500899,1986-04-06,HOU,LAL,W
28500898,1986-04-06,SAN,DEN,L
28500902,1986-04-07,SAC,DAL,W
28500904,1986-04-07,DET,CLE,W
28500903,1986-04-07,CHI,MIL,W
28500901,1986-04-07,NYK,IND,W
28500900,1986-04-07,PHX,DEN,L
28500909,1986-04-08,POR,LAL,L
28500905,1986-04-08,WAS,IND,L
28500907,1986-04-08,GOS,DAL,W
28500908,1986-04-08,ATL,CHI,W
28500910,1986-04-08,HOU,SEA,W
28500911,1986-04-08,PHL,DET,W
28500906,1986-04-08,MIL,BOS,L
28500912,1986-04-09,NJN,BOS,W
28500914,1986-04-09,PHX,SAN,L
28500913,1986-04-09,UTH,SAC,L
28500737,1986-04-09,LAC,DEN,W
28500919,1986-04-10,SEA,DAL,L
28500917,1986-04-10,POR,LAC,W
28500915,1986-04-10,DEN,PHX,W
28500916,1986-04-10,LAL,HOU,W
28500920,1986-04-10,CLE,MIL,L
28500918,1986-04-10,SAC,UTH,L
28500921,1986-04-10,ATL,NJN,W
28500924,1986-04-11,NYK,DET,L
28500923,1986-04-11,CHI,WAS,W
28500922,1986-04-11,GOS,POR,L
28500925,1986-04-11,PHL,IND,W
28500926,1986-04-11,BOS,CLE,W
28500932,1986-04-12,HOU,PHX,L
28500931,1986-04-12,SAC,LAL,L
28500933,1986-04-12,ATL,IND,W
28500927,1986-04-12,LAC,DAL,W
28500929,1986-04-12,SEA,GOS,W
28500930,1986-04-12,MIL,NYK,W
28500928,1986-04-12,DEN,UTH,L
28500939,1986-04-13,CLE,CHI,W
28500938,1986-04-13,SAN,POR,W
28500935,1986-04-13,PHX,LAC,W
28500937,1986-04-13,LAL,DAL,L
28500936,1986-04-13,BOS,NJN,W
28500934,1986-04-13,WAS,PHL,W
48500151,1986-04-17,HOU,SAC,W
48500104,1986-04-17,LAL,SAN,W
48500101,1986-04-17,BOS,CHI,W
48500131,1986-04-17,ATL,DET,W
48500121,1986-04-18,PHL,WAS,L
48500111,1986-04-18,MIL,NJN,W
48500161,1986-04-18,DEN,POR,W
48500003,1986-04-18,DAL,UTH,W
48500152,1986-04-19,HOU,SAC,W
48500132,1986-04-19,ATL,DET,W
48500142,1986-04-19,LAL,SAN,W
48509102,1986-04-20,BOS,CHI,W
48500182,1986-04-20,PHL,WAS,W
48500172,1986-04-20,DAL,UTH,W
48500112,1986-04-20,MIL,NJN,W
48500162,1986-04-20,DEN,POR,L
48500183,1986-04-22,WAS,PHL,L
48500005,1986-04-22,DET,ATL,W
48500153,1986-04-22,SAC,HOU,L
48500103,1986-04-22,CHI,BOS,L
48500113,1986-04-22,NJN,MIL,L
48500163,1986-04-22,POR,DEN,L
48500143,1986-04-23,SAN,LAL,L
48500173,1986-04-23,UTH,DAL,W
48500164,1986-04-24,POR,DEN,L
48500184,1986-04-24,WAS,PHL,W
48500174,1986-04-25,UTH,DAL,L
48500134,1986-04-25,DET,ATL,L
48500231,1986-04-26,HOU,DEN,W
48500125,1986-04-27,PHL,WAS,W
48500221,1986-04-27,LAL,DAL,W
48503001,1986-04-27,BOS,ATL,W
48500232,1986-04-29,HOU,DEN,W
48500211,1986-04-29,MIL,PHL,L
48500105,1986-04-29,BOS,ATL,W
48500222,1986-04-30,LAL,DAL,W
48500242,1986-05-01,MIL,PHL,W
48500203,1986-05-02,ATL,BOS,L
48500223,1986-05-02,DAL,LAL,W
48500233,1986-05-02,DEN,HOU,W
48500243,1986-05-03,PHL,MIL,W
48500224,1986-05-04,DAL,LAL,W
48500234,1986-05-04,DEN,HOU,W
48500204,1986-05-04,ATL,BOS,W
48500214,1986-05-05,PHL,MIL,L
48500147,1986-05-06,BOS,ATL,W
48500235,1986-05-06,HOU,DEN,W
48500011,1986-05-06,LAL,DAL,W
48500215,1986-05-07,MIL,PHL,W
48500226,1986-05-08,DAL,LAL,L
48500236,1986-05-08,DEN,HOU,L
48500216,1986-05-09,PHL,MIL,W
48500321,1986-05-10,LAL,HOU,W
48500217,1986-05-11,MIL,PHL,W
48500322,1986-05-13,LAL,HOU,L
48500301,1986-05-13,BOS,MIL,W
48500302,1986-05-15,BOS,MIL,W
48500313,1986-05-16,HOU,LAL,W
48500303,1986-05-17,MIL,BOS,L
48500304,1986-05-18,MIL,BOS,L
48500314,1986-05-18,HOU,LAL,W
48500315,1986-05-21,LAL,HOU,L
48500064,1986-05-26,BOS,HOU,W
48500065,1986-05-29,BOS,HOU,W
48500066,1986-06-01,HOU,BOS,W
48500067,1986-06-03,HOU,BOS,L
48500068,1986-06-05,HOU,BOS,W
48500406,1986-06-08,BOS,HOU,W
28600005,1986-10-31,SAC,LAC,W
28600002,1986-10-31,PHL,IND,W
28600007,1986-10-31,DEN,SAN,W
28600004,1986-10-31,NJN,NYK,W
28600001,1986-10-31,POR,SEA,L
28600003,1986-10-31,BOS,WAS,W
28600008,1986-10-31,DAL,UTH,W
28600006,1986-10-31,DET,MIL,L
28600009,1986-10-31,PHX,GOS,W
28600012,1986-11-01,MIL,BOS,W
28600015,1986-11-01,GOS,DEN,W
28600018,1986-11-01,HOU,LAL,W
28600017,1986-11-01,IND,DET,W
28600014,1986-11-01,NYK,CHI,L
28600019,1986-11-01,CLE,WAS,W
28600020,1986-11-01,SEA,SAC,W
28600010,1986-11-01,ATL,NJN,W
28600011,1986-11-01,SAN,DAL,W
28600016,1986-11-01,LAC,PHX,W
28600013,1986-11-01,UTH,POR,W
28600022,1986-11-02,CLE,CHI,L
28600021,1986-11-02,PHL,ATL,L
28600024,1986-11-03,GOS,NYK,W
28600030,1986-11-04,DAL,LAC,W
28600029,1986-11-04,SAC,HOU,L
28600028,1986-11-04,ATL,MIL,W
28600032,1986-11-04,CHI,SAN,W
28600023,1986-11-04,DEN,NYK,W
28600026,1986-11-04,PHX,POR,W
28600031,1986-11-04,WAS,NJN,W
28600027,1986-11-04,SEA,LAL,L
28600025,1986-11-04,IND,PHL,W
28600038,1986-11-05,UTH,CLE,W
28600033,1986-11-05,NJN,SAN,L
28600035,1986-11-05,DET,WAS,W
28600034,1986-11-05,GOS,POR,W
28600036,1986-11-05,BOS,IND,W
28600037,1986-11-05,PHL,MIL,W
28600040,1986-11-06,SEA,DAL,L
28600042,1986-11-06,HOU,LAC,L
28600039,1986-11-06,DEN,UTH,W
28600041,1986-11-06,SAC,NYK,L
28600050,1986-11-07,WAS,BOS,L
28600047,1986-11-07,GOS,CLE,L
28600044,1986-11-07,DET,CHI,W
28600046,1986-11-07,NJN,MIL,L
28600043,1986-11-07,LAL,DEN,W
28600049,1986-11-07,POR,DAL,W
28600045,1986-11-07,ATL,PHX,W
28600048,1986-11-07,PHL,SAN,W
28600056,1986-11-08,CHI,PHX,W
28600057,1986-11-08,MIL,DET,W
28600053,1986-11-08,LAC,CLE,L
28600054,1986-11-08,SEA,NYK,W
28600051,1986-11-08,ATL,WAS,W
28600052,1986-11-08,HOU,SAC,W
28600055,1986-11-08,IND,SAN,W
28600058,1986-11-09,LAL,NYK,W
28600059,1986-11-09,POR,PHL,L
28600069,1986-11-11,SAC,CLE,W
28600060,1986-11-11,UTH,DAL,W
28600065,1986-11-11,CHI,ATL,W
28600068,1986-11-11,SEA,PHL,L
28600064,1986-11-11,POR,GOS,W
28600062,1986-11-11,HOU,SAN,W
28600061,1986-11-11,NYK,PHX,W
28600063,1986-11-11,LAC,DEN,W
28600066,1986-11-11,NJN,BOS,W
28600067,1986-11-11,MIL,IND,W
28600075,1986-11-12,DEN,SAC,L
28600071,1986-11-12,LAL,SEA,W
28600074,1986-11-12,DET,PHX,W
28600073,1986-11-12,DAL,HOU,W
28600070,1986-11-12,WAS,CHI,W
28600072,1986-11-12,BOS,MIL,W
28600078,1986-11-13,UTH,LAC,W
28600077,1986-11-13,GOS,PHL,W
28600079,1986-11-13,SAN,CLE,W
28600076,1986-11-13,NJN,IND,L
28600080,1986-11-14,DET,ATL,L
28600081,1986-11-14,CHI,BOS,L
28600084,1986-11-14,MIL,NYK,W
28600082,1986-11-14,DEN,DAL,W
28600083,1986-11-14,PHX,PHL,W
28600085,1986-11-14,POR,LAC,W
28600088,1986-11-15,DET,BOS,L
28600087,1986-11-15,UTH,DEN,W
28600091,1986-11-15,SAN,PHX,L
28600089,1986-11-15,GOS,SEA,L
28600092,1986-11-15,NJN,ATL,L
28600086,1986-11-15,DAL,CLE,W
28600093,1986-11-15,IND,MIL,W
28600090,1986-11-15,NYK,WAS,W
28600097,1986-11-16,POR,UTH,W
28600095,1986-11-16,LAC,PHL,L
28600096,1986-11-16,HOU,CLE,W
28600094,1986-11-16,LAL,SAC,W
28600098,1986-11-16,WAS,IND,W
28600104,1986-11-18,SEA,SAC,W
28600100,1986-11-18,DAL,LAL,L
28600099,1986-11-18,DEN,NJN,W
28600102,1986-11-18,MIL,GOS,W
28600101,1986-11-18,LAC,IND,L
28600103,1986-11-18,HOU,POR,L
28600108,1986-11-19,PHL,NYK,W
28600106,1986-11-19,SAN,LAL,L
28600107,1986-11-19,PHX,NJN,W
28600105,1986-11-19,BOS,ATL,W
28600110,1986-11-19,CLE,GOS,L
28600109,1986-11-19,WAS,DET,W
28600111,1986-11-20,LAC,DAL,L
28600115,1986-11-20,SAC,IND,W
28600114,1986-11-20,SEA,MIL,L
28600113,1986-11-20,ATL,CLE,W
28600112,1986-11-20,HOU,UTH,W
28600116,1986-11-20,DEN,POR,W
28600122,1986-11-21,PHX,DAL,L
28600120,1986-11-21,CHI,NYK,W
28600123,1986-11-21,LAL,NJN,W
28600117,1986-11-21,WAS,HOU,W
28600119,1986-11-21,BOS,GOS,W
28600118,1986-11-21,PHL,DET,L
28600121,1986-11-21,POR,SAN,W
28600127,1986-11-22,DEN,PHX,W
28600132,1986-11-22,UTH,NJN,W
28600129,1986-11-22,CHI,WAS,W
28600125,1986-11-22,ATL,BOS,W
